cmp_tuw_id,cmp_gate,cmp_gate_name,cmp_workstream,cmp_task,risk,priority,runtime_readiness_target,integration_order,implementation_batch,repo_absorption_lane,existing_lfos_anchor,github_history_unit,runtime_claim_rule,status
CMP-G9-W09-T006,CMP-G9,AI/RAG Governance Runtime,W09 AI/RAG Governance Runtime,PromptLog schema 구현,High,P0,R4/R5,10,B08b-ai-rag-governance-runtime,packages/ai-governance; packages/ai-legal-workflows; packages/search; apps/web AI review surfaces,LFOS-G6-W10-T001..LFOS-G6-W10-T012,branch codex/lawos-cmp-g9-w09; commit/PR slice cmp-g9-w09-promptlog-schema-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G9-W09-T007,CMP-G9,AI/RAG Governance Runtime,W09 AI/RAG Governance Runtime,OutputLog/AIOutput schema 구현,High,P0,R4/R5,10,B08b-ai-rag-governance-runtime,packages/ai-governance; packages/ai-legal-workflows; packages/search; apps/web AI review surfaces,LFOS-G6-W10-T001..LFOS-G6-W10-T012,branch codex/lawos-cmp-g9-w09; commit/PR slice cmp-g9-w09-outputlog-aioutput-schema-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G9-W09-T008,CMP-G9,AI/RAG Governance Runtime,W09 AI/RAG Governance Runtime,Citation ledger 구현,Critical,P0,R4/R5,10,B08b-ai-rag-governance-runtime,packages/ai-governance; packages/ai-legal-workflows; packages/search; apps/web AI review surfaces,LFOS-G6-W10-T001..LFOS-G6-W10-T012,branch codex/lawos-cmp-g9-w09; commit/PR slice cmp-g9-w09-citation-ledger-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G9-W09-T009,CMP-G9,AI/RAG Governance Runtime,W09 AI/RAG Governance Runtime,confirmed state requires citation 구현,Critical,P0,R4/R5,10,B08b-ai-rag-governance-runtime,packages/ai-governance; packages/ai-legal-workflows; packages/search; apps/web AI review surfaces,LFOS-G6-W10-T001..LFOS-G6-W10-T012,branch codex/lawos-cmp-g9-w09; commit/PR slice cmp-g9-w09-confirmed-state-requires-citation-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G9-W09-T010,CMP-G9,AI/RAG Governance Runtime,W09 AI/RAG Governance Runtime,human review queue API 구현,Critical,P0,R4/R5,10,B08b-ai-rag-governance-runtime,packages/ai-governance; packages/ai-legal-workflows; packages/search; apps/web AI review surfaces,LFOS-G6-W10-T001..LFOS-G6-W10-T012,branch codex/lawos-cmp-g9-w09; commit/PR slice cmp-g9-w09-human-review-queue-api-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G9-W09-T011,CMP-G9,AI/RAG Governance Runtime,W09 AI/RAG Governance Runtime,AI disable switch/dark launch 구현,High,P0,R4/R5,10,B08b-ai-rag-governance-runtime,packages/ai-governance; packages/ai-legal-workflows; packages/search; apps/web AI review surfaces,LFOS-G6-W10-T001..LFOS-G6-W10-T012,branch codex/lawos-cmp-g9-w09; commit/PR slice cmp-g9-w09-ai-disable-switch-dark-launch-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G9-W09-T012,CMP-G9,AI/RAG Governance Runtime,W09 AI/RAG Governance Runtime,AI output state machine 구현,High,P0,R4/R5,10,B08b-ai-rag-governance-runtime,packages/ai-governance; packages/ai-legal-workflows; packages/search; apps/web AI review surfaces,LFOS-G6-W10-T001..LFOS-G6-W10-T012,branch codex/lawos-cmp-g9-w09; commit/PR slice cmp-g9-w09-ai-output-state-machine-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G9-W09-T013,CMP-G9,AI/RAG Governance Runtime,W09 AI/RAG Governance Runtime,legal workflow model 구현,High,P0,R4/R5,10,B08b-ai-rag-governance-runtime,packages/ai-governance; packages/ai-legal-workflows; packages/search; apps/web AI review surfaces,LFOS-G6-W10-T001..LFOS-G6-W10-T012,branch codex/lawos-cmp-g9-w09; commit/PR slice cmp-g9-w09-legal-workflow-model-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G9-W09-T014,CMP-G9,AI/RAG Governance Runtime,W09 AI/RAG Governance Runtime,workflow step human approval guard 구현,Critical,P0,R4/R5,10,B08b-ai-rag-governance-runtime,packages/ai-governance; packages/ai-legal-workflows; packages/search; apps/web AI review surfaces,LFOS-G6-W10-T001..LFOS-G6-W10-T012,branch codex/lawos-cmp-g9-w09; commit/PR slice cmp-g9-w09-workflow-step-human-approval-guard-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G9-W09-T015,CMP-G9,AI/RAG Governance Runtime,W09 AI/RAG Governance Runtime,AI cannot final legal decision guard 구현,Critical,P0,R4/R5,10,B08b-ai-rag-governance-runtime,packages/ai-governance; packages/ai-legal-workflows; packages/search; apps/web AI review surfaces,LFOS-G6-W10-T001..LFOS-G6-W10-T012,branch codex/lawos-cmp-g9-w09; commit/PR slice cmp-g9-w09-ai-cannot-final-legal-decision-guard-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G9-W09-T016,CMP-G9,AI/RAG Governance Runtime,W09 AI/RAG Governance Runtime,privilege label inheritance 구현,Critical,P0,R4/R5,10,B08b-ai-rag-governance-runtime,packages/ai-governance; packages/ai-legal-workflows; packages/search; apps/web AI review surfaces,LFOS-G6-W10-T001..LFOS-G6-W10-T012,branch codex/lawos-cmp-g9-w09; commit/PR slice cmp-g9-w09-privilege-label-inheritance-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G9-W09-T017,CMP-G9,AI/RAG Governance Runtime,W09 AI/RAG Governance Runtime,RAG evidence immutable snapshot 구현,Critical,P0,R4/R5,10,B08b-ai-rag-governance-runtime,packages/ai-governance; packages/ai-legal-workflows; packages/search; apps/web AI review surfaces,LFOS-G6-W10-T001..LFOS-G6-W10-T012,branch codex/lawos-cmp-g9-w09; commit/PR slice cmp-g9-w09-rag-evidence-immutable-snapshot-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G9-W09-T018,CMP-G9,AI/RAG Governance Runtime,W09 AI/RAG Governance Runtime,G9 AI/RAG closeout report 생성,High,P0,R4/R5,10,B08b-ai-rag-governance-runtime,packages/ai-governance; packages/ai-legal-workflows; packages/search; apps/web AI review surfaces,LFOS-G6-W10-T001..LFOS-G6-W10-T012,branch codex/lawos-cmp-g9-w09; commit/PR slice cmp-g9-w09-g9-ai-rag-closeout-report-생성,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G10-W10-T001,CMP-G10,Portal / Data Room / External Projection Runtime,W10 Portal / Data Room / External Projection Runtime,ExternalUser schema 구현,Critical,P0,R4/R5,11,B08c-portal-data-room-projection-runtime,packages/client-portal; packages/data-room; apps/web portal/data-room surfaces,LFOS-G6-W11-T001..LFOS-G6-W11-T010,branch codex/lawos-cmp-g10-w10; commit/PR slice cmp-g10-w10-externaluser-schema-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G10-W10-T002,CMP-G10,Portal / Data Room / External Projection Runtime,W10 Portal / Data Room / External Projection Runtime,ExternalUser ≠ User/Employee guard 구현,Critical,P0,R4/R5,11,B08c-portal-data-room-projection-runtime,packages/client-portal; packages/data-room; apps/web portal/data-room surfaces,LFOS-G6-W11-T001..LFOS-G6-W11-T010,branch codex/lawos-cmp-g10-w10; commit/PR slice cmp-g10-w10-externaluser-user-employee-guard-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G10-W10-T003,CMP-G10,Portal / Data Room / External Projection Runtime,W10 Portal / Data Room / External Projection Runtime,PortalMatterProjection model 구현,Critical,P0,R4/R5,11,B08c-portal-data-room-projection-runtime,packages/client-portal; packages/data-room; apps/web portal/data-room surfaces,LFOS-G6-W11-T001..LFOS-G6-W11-T010,branch codex/lawos-cmp-g10-w10; commit/PR slice cmp-g10-w10-portalmatterprojection-model-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G10-W10-T004,CMP-G10,Portal / Data Room / External Projection Runtime,W10 Portal / Data Room / External Projection Runtime,internal memo/conflict/AI draft exclusion 구현,Critical,P0,R4/R5,11,B08c-portal-data-room-projection-runtime,packages/client-portal; packages/data-room; apps/web portal/data-room surfaces,LFOS-G6-W11-T001..LFOS-G6-W11-T010,branch codex/lawos-cmp-g10-w10; commit/PR slice cmp-g10-w10-internal-memo-conflict-ai-draft-exclusion-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G10-W10-T005,CMP-G10,Portal / Data Room / External Projection Runtime,W10 Portal / Data Room / External Projection Runtime,ExternalACL model/runtime 구현,Critical,P0,R4/R5,11,B08c-portal-data-room-projection-runtime,packages/client-portal; packages/data-room; apps/web portal/data-room surfaces,LFOS-G6-W11-T001..LFOS-G6-W11-T010,branch codex/lawos-cmp-g10-w10; commit/PR slice cmp-g10-w10-externalacl-model-runtime-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G10-W10-T006,CMP-G10,Portal / Data Room / External Projection Runtime,W10 Portal / Data Room / External Projection Runtime,RFIRequest schema/API 구현,High,P0,R4/R5,11,B08c-portal-data-room-projection-runtime,packages/client-portal; packages/data-room; apps/web portal/data-room surfaces,LFOS-G6-W11-T001..LFOS-G6-W11-T010,branch codex/lawos-cmp-g10-w10; commit/PR slice cmp-g10-w10-rfirequest-schema-api-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G10-W10-T007,CMP-G10,Portal / Data Room / External Projection Runtime,W10 Portal / Data Room / External Projection Runtime,RFIResponse upload flow 구현,High,P0,R4/R5,11,B08c-portal-data-room-projection-runtime,packages/client-portal; packages/data-room; apps/web portal/data-room surfaces,LFOS-G6-W11-T001..LFOS-G6-W11-T010,branch codex/lawos-cmp-g10-w10; commit/PR slice cmp-g10-w10-rfiresponse-upload-flow-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G10-W10-T008,CMP-G10,Portal / Data Room / External Projection Runtime,W10 Portal / Data Room / External Projection Runtime,portal upload → Vault filing 구현,Critical,P0,R4/R5,11,B08c-portal-data-room-projection-runtime,packages/client-portal; packages/data-room; apps/web portal/data-room surfaces,LFOS-G6-W11-T001..LFOS-G6-W11-T010,branch codex/lawos-cmp-g10-w10; commit/PR slice cmp-g10-w10-portal-upload-vault-filing-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G10-W10-T009,CMP-G10,Portal / Data Room / External Projection Runtime,W10 Portal / Data Room / External Projection Runtime,client approval flow 구현,High,P0,R4/R5,11,B08c-portal-data-room-projection-runtime,packages/client-portal; packages/data-room; apps/web portal/data-room surfaces,LFOS-G6-W11-T001..LFOS-G6-W11-T010,branch codex/lawos-cmp-g10-w10; commit/PR slice cmp-g10-w10-client-approval-flow-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G10-W10-T010,CMP-G10,Portal / Data Room / External Projection Runtime,W10 Portal / Data Room / External Projection Runtime,secure link viewer 구현,Critical,P0,R4/R5,11,B08c-portal-data-room-projection-runtime,packages/client-portal; packages/data-room; apps/web portal/data-room surfaces,LFOS-G6-W11-T001..LFOS-G6-W11-T010,branch codex/lawos-cmp-g10-w10; commit/PR slice cmp-g10-w10-secure-link-viewer-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G10-W10-T011,CMP-G10,Portal / Data Room / External Projection Runtime,W10 Portal / Data Room / External Projection Runtime,DataRoom schema/runtime 구현,High,P0,R4/R5,11,B08c-portal-data-room-projection-runtime,packages/client-portal; packages/data-room; apps/web portal/data-room surfaces,LFOS-G6-W11-T001..LFOS-G6-W11-T010,branch codex/lawos-cmp-g10-w10; commit/PR slice cmp-g10-w10-dataroom-schema-runtime-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G10-W10-T012,CMP-G10,Portal / Data Room / External Projection Runtime,W10 Portal / Data Room / External Projection Runtime,DataRoom item projection 구현,Critical,P0,R4/R5,11,B08c-portal-data-room-projection-runtime,packages/client-portal; packages/data-room; apps/web portal/data-room surfaces,LFOS-G6-W11-T001..LFOS-G6-W11-T010,branch codex/lawos-cmp-g10-w10; commit/PR slice cmp-g10-w10-dataroom-item-projection-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G10-W10-T013,CMP-G10,Portal / Data Room / External Projection Runtime,W10 Portal / Data Room / External Projection Runtime,room-level ACL 구현,Critical,P0,R4/R5,11,B08c-portal-data-room-projection-runtime,packages/client-portal; packages/data-room; apps/web portal/data-room surfaces,LFOS-G6-W11-T001..LFOS-G6-W11-T010,branch codex/lawos-cmp-g10-w10; commit/PR slice cmp-g10-w10-room-level-acl-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G10-W10-T014,CMP-G10,Portal / Data Room / External Projection Runtime,W10 Portal / Data Room / External Projection Runtime,external view/upload audit coverage 구현,Critical,P0,R4/R5,11,B08c-portal-data-room-projection-runtime,packages/client-portal; packages/data-room; apps/web portal/data-room surfaces,LFOS-G6-W11-T001..LFOS-G6-W11-T010,branch codex/lawos-cmp-g10-w10; commit/PR slice cmp-g10-w10-external-view-upload-audit-coverage-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G10-W10-T015,CMP-G10,Portal / Data Room / External Projection Runtime,W10 Portal / Data Room / External Projection Runtime,watermark/download restriction 구현,High,P0,R4/R5,11,B08c-portal-data-room-projection-runtime,packages/client-portal; packages/data-room; apps/web portal/data-room surfaces,LFOS-G6-W11-T001..LFOS-G6-W11-T010,branch codex/lawos-cmp-g10-w10; commit/PR slice cmp-g10-w10-watermark-download-restriction-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G10-W10-T016,CMP-G10,Portal / Data Room / External Projection Runtime,W10 Portal / Data Room / External Projection Runtime,external leakage negative tests 구현,Critical,P0,R4/R5,11,B08c-portal-data-room-projection-runtime,packages/client-portal; packages/data-room; apps/web portal/data-room surfaces,LFOS-G6-W11-T001..LFOS-G6-W11-T010,branch codex/lawos-cmp-g10-w10; commit/PR slice cmp-g10-w10-external-leakage-negative-tests-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G10-W10-T017,CMP-G10,Portal / Data Room / External Projection Runtime,W10 Portal / Data Room / External Projection Runtime,G10 Portal/DataRoom closeout report 생성,High,P0,R4/R5,11,B08c-portal-data-room-projection-runtime,packages/client-portal; packages/data-room; apps/web portal/data-room surfaces,LFOS-G6-W11-T001..LFOS-G6-W11-T010,branch codex/lawos-cmp-g10-w10; commit/PR slice cmp-g10-w10-g10-portal-dataroom-closeout-report-생성,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T001,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,new information architecture nav 구현,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-new-information-architecture-nav-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T002,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,App router를 Client-Matter-People IA로 전환,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-app-router를-client-matter-people-ia로-전환,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T003,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,ClientMatterPeopleTriangle component 구현,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-clientmatterpeopletriangle-component-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T004,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,Command Center home screen 구현,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-command-center-home-screen-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T005,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,Clients & Parties list screen 구현,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-clients-parties-list-screen-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T006,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,Client dashboard screen 구현,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-client-dashboard-screen-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T007,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,Party profile screen 구현,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-party-profile-screen-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T008,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,Relationship graph screen 구현,Medium,P1,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-relationship-graph-screen-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T009,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,Opportunity pipeline screen 구현,Medium,P1,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-opportunity-pipeline-screen-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T010,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,Intake/conflict workspace screen 구현,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-intake-conflict-workspace-screen-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T011,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,Matter home screen 구현,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-matter-home-screen-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T012,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,Matter opening wizard 구현,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-matter-opening-wizard-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T013,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,Matter team/staffing panel 구현,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-matter-team-staffing-panel-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T014,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,Task/deadline board 구현,Medium,P1,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-task-deadline-board-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T015,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,Matter timeline 구현,Medium,P1,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-matter-timeline-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T016,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,People directory screen 구현,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-people-directory-screen-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T017,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,Employee profile screen 구현,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-employee-profile-screen-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T018,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,Workload/capacity calendar screen 구현,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-workload-capacity-calendar-screen-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T019,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,Leave/attendance panel 구현,Medium,P1,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-leave-attendance-panel-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T020,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,Onboarding/offboarding checklist UI 구현,Medium,P1,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-onboarding-offboarding-checklist-ui-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T021,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,HR document vault screen 구현,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-hr-document-vault-screen-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T022,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,Matter vault workspace 구현,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-matter-vault-workspace-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T023,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,Document detail screen 구현,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-document-detail-screen-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T024,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,Version history screen 구현,Medium,P1,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-version-history-screen-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
