"screenshot_id","flow_id","screen_family","implementation_phase","foundation_status","route_verification_tier","route_verified","evidence_surface","evidence_captures","next_gate"
"238","experiment-builder","Experiment builder","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"239","experiment-builder","Experiment builder","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"240","experiment-builder","Experiment builder","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"241","resources-and-external-preview","Resources and external preview","P4 spaces, all content, search, resource surfaces","representative_verified","screenshot_state_route_verified","true","All content, resources, feature flags, search-result state family","phase-p4-content-desktop-ko.png; phase-p4-content-archive-modal-desktop-en.png; phase-p1-global-search-desktop-ko.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"242","resources-and-external-preview","Resources and external preview","P4 spaces, all content, search, resource surfaces","representative_verified","screenshot_state_route_verified","true","All content, resources, feature flags, search-result state family","phase-p4-content-desktop-ko.png; phase-p4-content-archive-modal-desktop-en.png; phase-p1-global-search-desktop-ko.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"243","resources-and-external-preview","Resources and external preview","P4 spaces, all content, search, resource surfaces","representative_verified","screenshot_state_route_verified","true","All content, resources, feature flags, search-result state family","phase-p4-content-desktop-ko.png; phase-p4-content-archive-modal-desktop-en.png; phase-p1-global-search-desktop-ko.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"244","resources-and-external-preview","Resources and external preview","P4 spaces, all content, search, resource surfaces","representative_verified","screenshot_state_route_verified","true","All content, resources, feature flags, search-result state family","phase-p4-content-desktop-ko.png; phase-p4-content-archive-modal-desktop-en.png; phase-p1-global-search-desktop-ko.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"245","resources-and-external-preview","Resources and external preview","P4 spaces, all content, search, resource surfaces","representative_verified","screenshot_state_route_verified","true","All content, resources, feature flags, search-result state family","phase-p4-content-desktop-ko.png; phase-p4-content-archive-modal-desktop-en.png; phase-p1-global-search-desktop-ko.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"246","resources-and-external-preview","Resources and external preview","P4 spaces, all content, search, resource surfaces","representative_verified","screenshot_state_route_verified","true","All content, resources, feature flags, search-result state family","phase-p4-content-desktop-ko.png; phase-p4-content-archive-modal-desktop-en.png; phase-p1-global-search-desktop-ko.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"247","resources-and-external-preview","Resources and external preview","P4 spaces, all content, search, resource surfaces","representative_verified","screenshot_state_route_verified","true","All content, resources, feature flags, search-result state family","phase-p4-content-desktop-ko.png; phase-p4-content-archive-modal-desktop-en.png; phase-p1-global-search-desktop-ko.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"248","resources-and-external-preview","Resources and external preview","P4 spaces, all content, search, resource surfaces","representative_verified","screenshot_state_route_verified","true","All content, resources, feature flags, search-result state family","phase-p4-content-desktop-ko.png; phase-p4-content-archive-modal-desktop-en.png; phase-p1-global-search-desktop-ko.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"249","data-connections-catalog","Data, connections, catalog","P9 settings, team, billing, profile, notifications","representative_verified","screenshot_state_route_verified","true","Admin settings, team table, billing usage, notifications, invite modal family","phase-p9-admin-desktop-ko.png; phase-p9-profile-settings-desktop-en.png; phase-p9-profile-picture-modal-desktop-en.png; phase-p9-remove-member-modal-desktop-en.png; phase-p9-feedback-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"250","data-connections-catalog","Data, connections, catalog","P9 settings, team, billing, profile, notifications","representative_verified","screenshot_state_route_verified","true","Admin settings, team table, billing usage, notifications, invite modal family","phase-p9-admin-desktop-ko.png; phase-p9-profile-settings-desktop-en.png; phase-p9-profile-picture-modal-desktop-en.png; phase-p9-remove-member-modal-desktop-en.png; phase-p9-feedback-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"251","data-connections-catalog","Data, connections, catalog","P9 settings, team, billing, profile, notifications","representative_verified","screenshot_state_route_verified","true","Admin settings, team table, billing usage, notifications, invite modal family","phase-p9-admin-desktop-ko.png; phase-p9-profile-settings-desktop-en.png; phase-p9-profile-picture-modal-desktop-en.png; phase-p9-remove-member-modal-desktop-en.png; phase-p9-feedback-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"252","data-connections-catalog","Data, connections, catalog","P9 settings, team, billing, profile, notifications","representative_verified","screenshot_state_route_verified","true","Admin settings, team table, billing usage, notifications, invite modal family","phase-p9-admin-desktop-ko.png; phase-p9-profile-settings-desktop-en.png; phase-p9-profile-picture-modal-desktop-en.png; phase-p9-remove-member-modal-desktop-en.png; phase-p9-feedback-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"253","flags-and-content","Feature flags and content","P4 spaces, all content, search, resource surfaces","representative_verified","screenshot_state_route_verified","true","All content, resources, feature flags, search-result state family","phase-p4-content-desktop-ko.png; phase-p4-content-archive-modal-desktop-en.png; phase-p1-global-search-desktop-ko.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"254","flags-and-content","Feature flags and content","P4 spaces, all content, search, resource surfaces","representative_verified","screenshot_state_route_verified","true","All content, resources, feature flags, search-result state family","phase-p4-content-desktop-ko.png; phase-p4-content-archive-modal-desktop-en.png; phase-p1-global-search-desktop-ko.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"255","flags-and-content","Feature flags and content","P4 spaces, all content, search, resource surfaces","representative_verified","screenshot_state_route_verified","true","All content, resources, feature flags, search-result state family","phase-p4-content-desktop-ko.png; phase-p4-content-archive-modal-desktop-en.png; phase-p1-global-search-desktop-ko.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"256","flags-and-content","Feature flags and content","P4 spaces, all content, search, resource surfaces","representative_verified","screenshot_state_route_verified","true","All content, resources, feature flags, search-result state family","phase-p4-content-desktop-ko.png; phase-p4-content-archive-modal-desktop-en.png; phase-p1-global-search-desktop-ko.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"257","flags-and-content","Feature flags and content","P4 spaces, all content, search, resource surfaces","representative_verified","screenshot_state_route_verified","true","All content, resources, feature flags, search-result state family","phase-p4-content-desktop-ko.png; phase-p4-content-archive-modal-desktop-en.png; phase-p1-global-search-desktop-ko.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"258","flags-and-content","Feature flags and content","P4 spaces, all content, search, resource surfaces","representative_verified","screenshot_state_route_verified","true","All content, resources, feature flags, search-result state family","phase-p4-content-desktop-ko.png; phase-p4-content-archive-modal-desktop-en.png; phase-p1-global-search-desktop-ko.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"259","flags-and-content","Feature flags and content","P4 spaces, all content, search, resource surfaces","representative_verified","screenshot_state_route_verified","true","All content, resources, feature flags, search-result state family","phase-p4-content-desktop-ko.png; phase-p4-content-archive-modal-desktop-en.png; phase-p1-global-search-desktop-ko.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"260","flags-and-content","Feature flags and content","P4 spaces, all content, search, resource surfaces","representative_verified","screenshot_state_route_verified","true","All content, resources, feature flags, search-result state family","phase-p4-content-desktop-ko.png; phase-p4-content-archive-modal-desktop-en.png; phase-p1-global-search-desktop-ko.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"261","flags-and-content","Feature flags and content","P4 spaces, all content, search, resource surfaces","representative_verified","screenshot_state_route_verified","true","All content, resources, feature flags, search-result state family","phase-p4-content-desktop-ko.png; phase-p4-content-archive-modal-desktop-en.png; phase-p1-global-search-desktop-ko.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"262","flags-and-content","Feature flags and content","P4 spaces, all content, search, resource surfaces","representative_verified","screenshot_state_route_verified","true","All content, resources, feature flags, search-result state family","phase-p4-content-desktop-ko.png; phase-p4-content-archive-modal-desktop-en.png; phase-p1-global-search-desktop-ko.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"263","flags-and-content","Feature flags and content","P4 spaces, all content, search, resource surfaces","representative_verified","screenshot_state_route_verified","true","All content, resources, feature flags, search-result state family","phase-p4-content-desktop-ko.png; phase-p4-content-archive-modal-desktop-en.png; phase-p1-global-search-desktop-ko.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"264","flags-and-content","Feature flags and content","P4 spaces, all content, search, resource surfaces","representative_verified","screenshot_state_route_verified","true","All content, resources, feature flags, search-result state family","phase-p4-content-desktop-ko.png; phase-p4-content-archive-modal-desktop-en.png; phase-p1-global-search-desktop-ko.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"265","global-search","Global search","P1 app shell / navigation / search","componentized_foundation","screenshot_state_route_verified","true","Shared shell, search popover, loading state family","phase-00-render-desktop-ko.png; phase-00-render-desktop-en.png; phase-00-render-mobile-ko.png; phase-p1-global-search-desktop-ko.png; phase-p1-loading-desktop-ko.png","Implement or expand code-native state family"
"266","global-search","Global search","P1 app shell / navigation / search","componentized_foundation","screenshot_state_route_verified","true","Shared shell, search popover, loading state family","phase-00-render-desktop-ko.png; phase-00-render-desktop-en.png; phase-00-render-mobile-ko.png; phase-p1-global-search-desktop-ko.png; phase-p1-loading-desktop-ko.png","Implement or expand code-native state family"
"267","global-search","Global search","P1 app shell / navigation / search","componentized_foundation","screenshot_state_route_verified","true","Shared shell, search popover, loading state family","phase-00-render-desktop-ko.png; phase-00-render-desktop-en.png; phase-00-render-mobile-ko.png; phase-p1-global-search-desktop-ko.png; phase-p1-loading-desktop-ko.png","Implement or expand code-native state family"
"268","invite-teammates","Invite teammates","P9 settings, team, billing, profile, notifications","representative_verified","screenshot_state_route_verified","true","Admin settings, team table, billing usage, notifications, invite modal family","phase-p9-admin-desktop-ko.png; phase-p9-profile-settings-desktop-en.png; phase-p9-profile-picture-modal-desktop-en.png; phase-p9-remove-member-modal-desktop-en.png; phase-p9-feedback-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"269","invite-teammates","Invite teammates","P9 settings, team, billing, profile, notifications","representative_verified","screenshot_state_route_verified","true","Admin settings, team table, billing usage, notifications, invite modal family","phase-p9-admin-desktop-ko.png; phase-p9-profile-settings-desktop-en.png; phase-p9-profile-picture-modal-desktop-en.png; phase-p9-remove-member-modal-desktop-en.png; phase-p9-feedback-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"270","invite-teammates","Invite teammates","P9 settings, team, billing, profile, notifications","representative_verified","screenshot_state_route_verified","true","Admin settings, team table, billing usage, notifications, invite modal family","phase-p9-admin-desktop-ko.png; phase-p9-profile-settings-desktop-en.png; phase-p9-profile-picture-modal-desktop-en.png; phase-p9-remove-member-modal-desktop-en.png; phase-p9-feedback-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"271","invite-teammates","Invite teammates","P9 settings, team, billing, profile, notifications","representative_verified","screenshot_state_route_verified","true","Admin settings, team table, billing usage, notifications, invite modal family","phase-p9-admin-desktop-ko.png; phase-p9-profile-settings-desktop-en.png; phase-p9-profile-picture-modal-desktop-en.png; phase-p9-remove-member-modal-desktop-en.png; phase-p9-feedback-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"272","notifications","Notifications","P9 settings, team, billing, profile, notifications","representative_verified","screenshot_state_route_verified","true","Admin settings, team table, billing usage, notifications, invite modal family","phase-p9-admin-desktop-ko.png; phase-p9-profile-settings-desktop-en.png; phase-p9-profile-picture-modal-desktop-en.png; phase-p9-remove-member-modal-desktop-en.png; phase-p9-feedback-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"273","notifications","Notifications","P9 settings, team, billing, profile, notifications","representative_verified","screenshot_state_route_verified","true","Admin settings, team table, billing usage, notifications, invite modal family","phase-p9-admin-desktop-ko.png; phase-p9-profile-settings-desktop-en.png; phase-p9-profile-picture-modal-desktop-en.png; phase-p9-remove-member-modal-desktop-en.png; phase-p9-feedback-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"274","notifications","Notifications","P9 settings, team, billing, profile, notifications","representative_verified","screenshot_state_route_verified","true","Admin settings, team table, billing usage, notifications, invite modal family","phase-p9-admin-desktop-ko.png; phase-p9-profile-settings-desktop-en.png; phase-p9-profile-picture-modal-desktop-en.png; phase-p9-remove-member-modal-desktop-en.png; phase-p9-feedback-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"275","billing-plan","Billing and plan","P9 settings, team, billing, profile, notifications","representative_verified","screenshot_state_route_verified","true","Admin settings, team table, billing usage, notifications, invite modal family","phase-p9-admin-desktop-ko.png; phase-p9-profile-settings-desktop-en.png; phase-p9-profile-picture-modal-desktop-en.png; phase-p9-remove-member-modal-desktop-en.png; phase-p9-feedback-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"276","billing-plan","Billing and plan","P9 settings, team, billing, profile, notifications","representative_verified","screenshot_state_route_verified","true","Admin settings, team table, billing usage, notifications, invite modal family","phase-p9-admin-desktop-ko.png; phase-p9-profile-settings-desktop-en.png; phase-p9-profile-picture-modal-desktop-en.png; phase-p9-remove-member-modal-desktop-en.png; phase-p9-feedback-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"277","billing-plan","Billing and plan","P9 settings, team, billing, profile, notifications","representative_verified","screenshot_state_route_verified","true","Admin settings, team table, billing usage, notifications, invite modal family","phase-p9-admin-desktop-ko.png; phase-p9-profile-settings-desktop-en.png; phase-p9-profile-picture-modal-desktop-en.png; phase-p9-remove-member-modal-desktop-en.png; phase-p9-feedback-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"278","billing-plan","Billing and plan","P9 settings, team, billing, profile, notifications","representative_verified","screenshot_state_route_verified","true","Admin settings, team table, billing usage, notifications, invite modal family","phase-p9-admin-desktop-ko.png; phase-p9-profile-settings-desktop-en.png; phase-p9-profile-picture-modal-desktop-en.png; phase-p9-remove-member-modal-desktop-en.png; phase-p9-feedback-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"279","billing-plan","Billing and plan","P9 settings, team, billing, profile, notifications","representative_verified","screenshot_state_route_verified","true","Admin settings, team table, billing usage, notifications, invite modal family","phase-p9-admin-desktop-ko.png; phase-p9-profile-settings-desktop-en.png; phase-p9-profile-picture-modal-desktop-en.png; phase-p9-remove-member-modal-desktop-en.png; phase-p9-feedback-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"280","billing-plan","Billing and plan","P9 settings, team, billing, profile, notifications","representative_verified","screenshot_state_route_verified","true","Admin settings, team table, billing usage, notifications, invite modal family","phase-p9-admin-desktop-ko.png; phase-p9-profile-settings-desktop-en.png; phase-p9-profile-picture-modal-desktop-en.png; phase-p9-remove-member-modal-desktop-en.png; phase-p9-feedback-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"281","billing-plan","Billing and plan","P9 settings, team, billing, profile, notifications","representative_verified","screenshot_state_route_verified","true","Admin settings, team table, billing usage, notifications, invite modal family","phase-p9-admin-desktop-ko.png; phase-p9-profile-settings-desktop-en.png; phase-p9-profile-picture-modal-desktop-en.png; phase-p9-remove-member-modal-desktop-en.png; phase-p9-feedback-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"282","team-members","Team members","P9 settings, team, billing, profile, notifications","representative_verified","screenshot_state_route_verified","true","Admin settings, team table, billing usage, notifications, invite modal family","phase-p9-admin-desktop-ko.png; phase-p9-profile-settings-desktop-en.png; phase-p9-profile-picture-modal-desktop-en.png; phase-p9-remove-member-modal-desktop-en.png; phase-p9-feedback-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"283","team-members","Team members","P9 settings, team, billing, profile, notifications","representative_verified","screenshot_state_route_verified","true","Admin settings, team table, billing usage, notifications, invite modal family","phase-p9-admin-desktop-ko.png; phase-p9-profile-settings-desktop-en.png; phase-p9-profile-picture-modal-desktop-en.png; phase-p9-remove-member-modal-desktop-en.png; phase-p9-feedback-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"284","team-members","Team members","P9 settings, team, billing, profile, notifications","representative_verified","screenshot_state_route_verified","true","Admin settings, team table, billing usage, notifications, invite modal family","phase-p9-admin-desktop-ko.png; phase-p9-profile-settings-desktop-en.png; phase-p9-profile-picture-modal-desktop-en.png; phase-p9-remove-member-modal-desktop-en.png; phase-p9-feedback-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"285","team-members","Team members","P9 settings, team, billing, profile, notifications","representative_verified","screenshot_state_route_verified","true","Admin settings, team table, billing usage, notifications, invite modal family","phase-p9-admin-desktop-ko.png; phase-p9-profile-settings-desktop-en.png; phase-p9-profile-picture-modal-desktop-en.png; phase-p9-remove-member-modal-desktop-en.png; phase-p9-feedback-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"286","team-members","Team members","P9 settings, team, billing, profile, notifications","representative_verified","screenshot_state_route_verified","true","Admin settings, team table, billing usage, notifications, invite modal family","phase-p9-admin-desktop-ko.png; phase-p9-profile-settings-desktop-en.png; phase-p9-profile-picture-modal-desktop-en.png; phase-p9-remove-member-modal-desktop-en.png; phase-p9-feedback-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"287","profile-settings","Profile settings","P9 settings, team, billing, profile, notifications","representative_verified","screenshot_state_route_verified","true","Admin settings, team table, billing usage, notifications, invite modal family","phase-p9-admin-desktop-ko.png; phase-p9-profile-settings-desktop-en.png; phase-p9-profile-picture-modal-desktop-en.png; phase-p9-remove-member-modal-desktop-en.png; phase-p9-feedback-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"288","profile-settings","Profile settings","P9 settings, team, billing, profile, notifications","representative_verified","screenshot_state_route_verified","true","Admin settings, team table, billing usage, notifications, invite modal family","phase-p9-admin-desktop-ko.png; phase-p9-profile-settings-desktop-en.png; phase-p9-profile-picture-modal-desktop-en.png; phase-p9-remove-member-modal-desktop-en.png; phase-p9-feedback-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"289","profile-settings","Profile settings","P9 settings, team, billing, profile, notifications","representative_verified","screenshot_state_route_verified","true","Admin settings, team table, billing usage, notifications, invite modal family","phase-p9-admin-desktop-ko.png; phase-p9-profile-settings-desktop-en.png; phase-p9-profile-picture-modal-desktop-en.png; phase-p9-remove-member-modal-desktop-en.png; phase-p9-feedback-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"290","profile-settings","Profile settings","P9 settings, team, billing, profile, notifications","representative_verified","screenshot_state_route_verified","true","Admin settings, team table, billing usage, notifications, invite modal family","phase-p9-admin-desktop-ko.png; phase-p9-profile-settings-desktop-en.png; phase-p9-profile-picture-modal-desktop-en.png; phase-p9-remove-member-modal-desktop-en.png; phase-p9-feedback-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"291","profile-settings","Profile settings","P9 settings, team, billing, profile, notifications","representative_verified","screenshot_state_route_verified","true","Admin settings, team table, billing usage, notifications, invite modal family","phase-p9-admin-desktop-ko.png; phase-p9-profile-settings-desktop-en.png; phase-p9-profile-picture-modal-desktop-en.png; phase-p9-remove-member-modal-desktop-en.png; phase-p9-feedback-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"292","profile-settings","Profile settings","P9 settings, team, billing, profile, notifications","representative_verified","screenshot_state_route_verified","true","Admin settings, team table, billing usage, notifications, invite modal family","phase-p9-admin-desktop-ko.png; phase-p9-profile-settings-desktop-en.png; phase-p9-profile-picture-modal-desktop-en.png; phase-p9-remove-member-modal-desktop-en.png; phase-p9-feedback-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"293","feedback","Feedback widgets","P9 settings, team, billing, profile, notifications","representative_verified","screenshot_state_route_verified","true","Admin settings, team table, billing usage, notifications, invite modal family","phase-p9-admin-desktop-ko.png; phase-p9-profile-settings-desktop-en.png; phase-p9-profile-picture-modal-desktop-en.png; phase-p9-remove-member-modal-desktop-en.png; phase-p9-feedback-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"294","feedback","Feedback widgets","P9 settings, team, billing, profile, notifications","representative_verified","screenshot_state_route_verified","true","Admin settings, team table, billing usage, notifications, invite modal family","phase-p9-admin-desktop-ko.png; phase-p9-profile-settings-desktop-en.png; phase-p9-profile-picture-modal-desktop-en.png; phase-p9-remove-member-modal-desktop-en.png; phase-p9-feedback-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"295","feedback","Feedback widgets","P9 settings, team, billing, profile, notifications","representative_verified","screenshot_state_route_verified","true","Admin settings, team table, billing usage, notifications, invite modal family","phase-p9-admin-desktop-ko.png; phase-p9-profile-settings-desktop-en.png; phase-p9-profile-picture-modal-desktop-en.png; phase-p9-remove-member-modal-desktop-en.png; phase-p9-feedback-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"296","feedback","Feedback widgets","P9 settings, team, billing, profile, notifications","representative_verified","screenshot_state_route_verified","true","Admin settings, team table, billing usage, notifications, invite modal family","phase-p9-admin-desktop-ko.png; phase-p9-profile-settings-desktop-en.png; phase-p9-profile-picture-modal-desktop-en.png; phase-p9-remove-member-modal-desktop-en.png; phase-p9-feedback-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"297","theme-dark-mode","Theme and dark mode","P10 dark theme and preference parity","representative_verified","screenshot_state_route_verified","true","Theme preference, dark dashboard, dark content/panel tokens","phase-p10-dark-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"298","theme-dark-mode","Theme and dark mode","P10 dark theme and preference parity","representative_verified","screenshot_state_route_verified","true","Theme preference, dark dashboard, dark content/panel tokens","phase-p10-dark-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"299","theme-dark-mode","Theme and dark mode","P10 dark theme and preference parity","representative_verified","screenshot_state_route_verified","true","Theme preference, dark dashboard, dark content/panel tokens","phase-p10-dark-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"300","theme-dark-mode","Theme and dark mode","P10 dark theme and preference parity","representative_verified","screenshot_state_route_verified","true","Theme preference, dark dashboard, dark content/panel tokens","phase-p10-dark-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"301","theme-dark-mode","Theme and dark mode","P10 dark theme and preference parity","representative_verified","screenshot_state_route_verified","true","Theme preference, dark dashboard, dark content/panel tokens","phase-p10-dark-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"302","theme-dark-mode","Theme and dark mode","P10 dark theme and preference parity","representative_verified","screenshot_state_route_verified","true","Theme preference, dark dashboard, dark content/panel tokens","phase-p10-dark-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"303","auth-returning-user","Auth returning user","P2 auth and onboarding flow","representative_verified","screenshot_state_route_verified","true","Auth/public marketing/sign-up/login/password/org/verify/reset state family","phase-p2-auth-desktop-ko.png; phase-p2-signup-modal-desktop-en.png; phase-p2-login-desktop-en.png; phase-p2-verify-desktop-ko.png; phase-p2-onboarding-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"304","auth-returning-user","Auth returning user","P2 auth and onboarding flow","representative_verified","screenshot_state_route_verified","true","Auth/public marketing/sign-up/login/password/org/verify/reset state family","phase-p2-auth-desktop-ko.png; phase-p2-signup-modal-desktop-en.png; phase-p2-login-desktop-en.png; phase-p2-verify-desktop-ko.png; phase-p2-onboarding-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"305","auth-returning-user","Auth returning user","P2 auth and onboarding flow","representative_verified","screenshot_state_route_verified","true","Auth/public marketing/sign-up/login/password/org/verify/reset state family","phase-p2-auth-desktop-ko.png; phase-p2-signup-modal-desktop-en.png; phase-p2-login-desktop-en.png; phase-p2-verify-desktop-ko.png; phase-p2-onboarding-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"306","auth-returning-user","Auth returning user","P2 auth and onboarding flow","representative_verified","screenshot_state_route_verified","true","Auth/public marketing/sign-up/login/password/org/verify/reset state family","phase-p2-auth-desktop-ko.png; phase-p2-signup-modal-desktop-en.png; phase-p2-login-desktop-en.png; phase-p2-verify-desktop-ko.png; phase-p2-onboarding-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"307","auth-returning-user","Auth returning user","P2 auth and onboarding flow","representative_verified","screenshot_state_route_verified","true","Auth/public marketing/sign-up/login/password/org/verify/reset state family","phase-p2-auth-desktop-ko.png; phase-p2-signup-modal-desktop-en.png; phase-p2-login-desktop-en.png; phase-p2-verify-desktop-ko.png; phase-p2-onboarding-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"308","auth-returning-user","Auth returning user","P2 auth and onboarding flow","representative_verified","screenshot_state_route_verified","true","Auth/public marketing/sign-up/login/password/org/verify/reset state family","phase-p2-auth-desktop-ko.png; phase-p2-signup-modal-desktop-en.png; phase-p2-login-desktop-en.png; phase-p2-verify-desktop-ko.png; phase-p2-onboarding-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"309","auth-returning-user","Auth returning user","P2 auth and onboarding flow","representative_verified","screenshot_state_route_verified","true","Auth/public marketing/sign-up/login/password/org/verify/reset state family","phase-p2-auth-desktop-ko.png; phase-p2-signup-modal-desktop-en.png; phase-p2-login-desktop-en.png; phase-p2-verify-desktop-ko.png; phase-p2-onboarding-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
